Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3414,NFL GameDay 2003,N64,1997,Racing,Acclaim Entertainment,0.47,0.11,0,0.01,0.59
3415,WipeOut 3 The Game,N64,1999,Sports,Midway Games,0.47,0.11,0,0.01,0.59
3416,Taiko no Tatsujin Wii: Dodon to 2 Yome!,X360,2013,Shooter,505 Games,0.33,0.21,0,0.05,0.59
3417,Congo Bongo,XB,2003,Sports,Microsoft Game Studios,0.36,0.08,0.14,0.02,0.59
3418,Gauntlet: Seven Sorrows,PS2,2004,Role-Playing,Namco Bandai Games,0,0,0.59,0,0.59
3419,Advance Wars: Dual Strike,X360,2012,Fighting,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59
3420,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,PS3,2011,Sports,Electronic Arts,0.36,0.16,0,0.07,0.59
3421,Warriors Orochi 2 (JP sales),PS3,2015,Role-Playing,Namco Bandai Games,0.05,0.09,0.42,0.03,0.59
3422,The Chronicles of Narnia: Prince Caspian,PS2,2010,Action,Konami Digital Entertainment,0.13,0.22,0.01,0.23,0.59
3423,The Incredibles: Rise of the Underminer,X360,N/A,Sports,Electronic Arts,0.54,0,0.01,0.03,0.59
3424,Pet in TV,Wii,2008,Sports,Electronic Arts,0.51,0.04,0,0.05,0.59
3425,Battalion Wars,X360,2010,Misc,Warner Bros. Interactive Entertainment,0.36,0.18,0,0.05,0.59
3426,NBA ShootOut 2000,PS,1999,Action,Sony Computer Entertainment,0.33,0.22,0,0.04,0.59
3427,Samurai Shodown,X360,2008,Action,Ubisoft,0.18,0.34,0,0.07,0.59
3428,Final Fantasy Crystal Chronicles: The Crystal Bearers,PS2,2004,Platform,Capcom,0.29,0.22,0,0.08,0.59
3429,Fighting Vipers,PSP,2007,Role-Playing,Square Enix,0.39,0.02,0.13,0.04,0.59
3430,NCAA GameBreaker 2000,PS4,2015,Role-Playing,Namco Bandai Games,0.2,0.22,0.08,0.08,0.59
3431,Iron Man 2,PSP,2008,Action,Koch Media,0.35,0.14,0,0.1,0.59
3432,AKB1/48: Idol to Guam de Koishitara...,PC,2011,Shooter,Square Enix,0.25,0.25,0,0.09,0.59
3433,RR64: Ridge Racer 64,PS3,2010,Sports,505 Games,0.28,0.21,0,0.09,0.59
3434,Top Gear Rally,GBA,2003,Simulation,Ubisoft,0.34,0.13,0.11,0.01,0.59
3435,NFL Quarterback Club 2000,PS2,2003,Sports,Atari,0.29,0.22,0,0.07,0.59
3436,18 Wheeler: American Pro Trucker,DS,2009,Sports,Electronic Arts,0.14,0.37,0,0.07,0.59
3437,Atari Anthology,SNES,1994,Sports,Nintendo,0,0,0.59,0,0.59
3438,Bugs Bunny: Lost in Time,PS3,2012,Shooter,Bethesda Softworks,0.26,0.22,0,0.1,0.59
3439,Sherlock Holmes: The Mystery of the Mummy,PS2,2003,Action,Capcom,0.22,0.17,0.14,0.06,0.58
3440,Hot Wheels: Beat That!,Wii,2008,Action,Take-Two Interactive,0.15,0.37,0,0.07,0.58
3441,MLB 2006,Wii,2007,Simulation,Ubisoft,0.53,0.01,0,0.04,0.58
3442,Rocket Power: Dream Scheme,PS2,2008,Action,THQ,0.29,0.22,0,0.07,0.58
3443,Rampage: Total Destruction,Wii,2009,Shooter,Sega,0.29,0.23,0,0.06,0.58
3444,Planet 51,WiiU,2015,Misc,Ubisoft,0.28,0.25,0,0.05,0.58
3445,Road Rash: Jailbreak,PS,1995,Simulation,Konami Digital Entertainment,0,0,0.55,0.04,0.58
3446,Mother 3,PS,1997,Role-Playing,Electronic Arts,0.29,0.19,0.07,0.04,0.58
3447,Nicktoons: Freeze Frame Frenzy,Wii,2010,Sports,Activision,0.53,0.02,0,0.04,0.58
3448,Diner Dash: Sizzle & Serve,PS4,2014,Sports,Electronic Arts,0.3,0.18,0,0.1,0.58
3449,Rapala Pro Bass Fishing 2010,2600,1982,Puzzle,Parker Bros.,0.55,0.03,0,0.01,0.58
3450,Wii Sports Club,PS2,2005,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58
3451,You Don't Know Jack,PS2,2004,Role-Playing,Electronic Arts,0.49,0.02,0,0.08,0.58
3452,Boku no Natsuyasumi,DS,2008,Simulation,Rising Star Games,0.35,0.03,0.17,0.03,0.58
3453,Armored Core V,Wii,2009,Misc,Electronic Arts,0.21,0.31,0,0.07,0.58
3454,I-Ninja,Wii,2008,Platform,Vivendi Games,0.35,0.18,0,0.05,0.58
3455,Command & Conquer,PC,2009,Simulation,Electronic Arts,0.02,0.18,0,0.39,0.58
3456,Harvest Moon: Save the Homeland,XOne,2014,Sports,Microsoft Game Studios,0.3,0.22,0.02,0.04,0.58
3457,SD Gundam G Generation Seed,Wii,2011,Platform,Ubisoft,0.23,0.29,0,0.07,0.58
3458,Naruto: Path of the Ninja,XOne,2015,Sports,Take-Two Interactive,0.31,0.22,0,0.05,0.58
3459,Suzuki TT Superbikes,PC,2014,Shooter,Electronic Arts,0.21,0.3,0,0.07,0.58
3460,Rumble Roses,PS3,2008,Sports,Electronic Arts,0.54,0,0,0.04,0.58
3461,Fantastic Four: Rise of the Silver Surfer,X360,2009,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58
3462,GRID 2,PS,2000,Sports,3DO,0.32,0.22,0,0.04,0.58
3463,Dungeon Siege III,3DS,2013,Platform,Disney Interactive Studios,0.27,0.26,0,0.05,0.58
3464,Danball Senki,PS2,2003,Action,Atari,0.28,0.22,0,0.07,0.58
3465,NASCAR Heat,X360,2010,Shooter,Activision,0.37,0.15,0,0.05,0.58
3466,Bloody Roar,DS,2010,Simulation,Natsume,0.27,0.06,0.22,0.03,0.58
3467,Bump 'n' Jump,N64,1997,Sports,Electronic Arts,0.15,0.39,0,0.03,0.58
3468,Mobile Suit Gundam: Lost War Chronicles,N64,1998,Sports,Electronic Arts,0.14,0.4,0,0.04,0.58
3469,Disney's Brother Bear,N64,1998,Sports,Konami Digital Entertainment,0.06,0.3,0.19,0.03,0.58
3470,Naruto: Clash of Ninja Revolution 2,PS2,N/A,Racing,Unknown,0.28,0.22,0,0.07,0.58
3471,The House of The Dead III,PS2,2000,Shooter,Infogrames,0.28,0.22,0,0.07,0.58
3472,Rune Factory: Frontier,PS,2000,Role-Playing,Namco Bandai Games,0.23,0.16,0.16,0.04,0.58
3473,Fire Emblem: Fuuin no Tsurugi,PS,1998,Role-Playing,Namco Bandai Games,0,0,0.54,0.04,0.58
3474,Ener-G: Gym Rockets,XB,2005,Action,Ubisoft,0.33,0.22,0,0.03,0.58
3475,The Darkness II,PS2,2004,Role-Playing,Sony Computer Entertainment,0.28,0.22,0,0.07,0.58
3476,Laser Blast,PS,1998,Platform,BMG Interactive Entertainment,0.32,0.22,0,0.04,0.58
3477,Dancing with the Stars: We Dance!,GBA,2004,Adventure,Activision,0.42,0.15,0,0.01,0.58
3478,LocoRoco,DS,2007,Action,Capcom,0.25,0,0.31,0.02,0.58
3479,Thrasher Presents: Skate and Destroy,PS3,2013,Fighting,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58
3480,Donkey Konga 2,DS,2009,Simulation,Ubisoft,0.53,0,0,0.04,0.58
3481,Metal Gear Solid: The Legacy Collection,PS2,2002,Shooter,Konami Digital Entertainment,0.28,0.22,0,0.07,0.58
3482,Tear Ring Saga Yutona Eiyuu Senki,PS,1998,Racing,THQ,0.32,0.22,0,0.04,0.58
3483,Project X Zone,SNES,1992,Role-Playing,Namco Bandai Games,0,0,0.58,0,0.58
3484,Wipeout 2048,X360,2006,Sports,Take-Two Interactive,0.53,0,0,0.04,0.58
3485,Mystery Case Files: The Malgrave Incident,PS3,2015,Sports,Take-Two Interactive,0.21,0.27,0,0.09,0.58
3486,Yoshi Touch & Go,DS,2006,Adventure,Capcom,0.24,0.05,0.26,0.03,0.58
3487,Combat of Giants: Dinosaurs 3D,SNES,1996,Strategy,Nintendo,0,0,0.58,0,0.58
3488,Taiko no Tatsujin Wii: Ketteiban,PS3,2010,Misc,MTV Games,0.43,0.09,0,0.06,0.58
3489,Age of Empires III,PS3,2011,Role-Playing,Nippon Ichi Software,0.27,0.11,0.14,0.06,0.58
3490,All-Star Baseball 2000,PS3,2009,Fighting,PQube,0.36,0.1,0.06,0.06,0.58
3491,Custom Robo V2,PS,2000,Action,Activision,0.32,0.22,0,0.04,0.58
3492,Extreme-G: XG2,GC,2002,Sports,Activision,0.45,0.12,0,0.02,0.58
3493,BattleTanx: Global Assault,PS3,2011,Sports,Sony Computer Entertainment,0.54,0,0,0.04,0.58
3494,Chibi-Robo! Plug into Adventure!,PS2,2006,Action,Namco Bandai Games,0.28,0.22,0,0.07,0.58
3495,Dawn of Discovery,PS2,2005,Sports,Electronic Arts,0.48,0.02,0,0.08,0.58
3496,Jampack Winter 2003 (RP-T),PS3,2009,Sports,Electronic Arts,0.38,0.12,0,0.07,0.58
3497,Kengo: Master of Bushido,DS,2010,Adventure,Nintendo,0.1,0.41,0.01,0.06,0.58
3498,Blood Omen 2,Wii,2009,Sports,Activision,0.52,0.02,0,0.04,0.58
3499,Sesame Street: Elmo's A-to-Zoo Adventure,PS,1999,Role-Playing,SquareSoft,0.32,0.22,0,0.04,0.58
3500,Super Fire ProWrestling,Wii,2010,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58
3501,Cabela's Dangerous Hunts 2,N64,1999,Sports,Midway Games,0.55,0.02,0,0,0.58
3502,SpongeBob vs The Big One: Beach Party Cook Off,PS3,2008,Platform,Sony Computer Entertainment,0,0.53,0,0.04,0.58
3503,MotoGP 08,XB,N/A,Sports,Unknown,0.53,0.02,0,0.03,0.58
3504,Imagine: Party Babyz,PS2,2009,Sports,Electronic Arts,0.28,0.22,0,0.07,0.58
3505,Chessmaster,PS3,2008,Action,Take-Two Interactive,0.08,0.37,0,0.12,0.57
3506,Tiger Woods PGA Tour 14,3DS,2013,Role-Playing,Atlus,0.28,0,0.27,0.02,0.57
3507,Fatal Fury,PS,1994,Simulation,Electronic Arts,0.24,0.16,0.13,0.04,0.57
3508,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,X360,2007,Shooter,Midway Games,0.29,0.23,0,0.06,0.57
3509,The Dog Island,X360,2007,Platform,Activision,0.49,0.04,0,0.04,0.57
3510,Madden NFL Football,PSP,2005,Racing,SouthPeak Games,0.53,0,0,0.04,0.57
3511,Ice Age 2: The Meltdown,XB,2005,Shooter,Ubisoft,0.32,0.24,0,0.02,0.57
3512,Super Famista 3,PS2,2008,Puzzle,Electronic Arts,0.28,0.22,0,0.07,0.57
3513,Auto Modellista,GBA,2002,Sports,Activision,0.41,0.15,0,0.01,0.57
3514,Tom Clancy's Ghost Recon 2: Summit Strike,Wii,2009,Action,THQ,0.23,0.28,0,0.06,0.57
3515,Junior Classic Games,PS2,2005,Role-Playing,Namco Bandai Games,0,0,0.57,0,0.57
3516,Hooked! Again: Real Motion Fishing,X360,2011,Action,Disney Interactive Studios,0.37,0.15,0,0.05,0.57
3517,Airlock,X360,2008,Action,Sega,0.27,0.24,0,0.06,0.57
3518,Tokimeki Memorial 2,PS,2000,Strategy,Namco Bandai Games,0,0,0.54,0.04,0.57
3519,Samurai Warriors Chronicles,GBA,2004,Action,Vivendi Games,0.41,0.15,0,0.01,0.57
3520,Ice Age: Dawn of the Dinosaurs,PS3,2010,Action,Namco Bandai Games,0.24,0.24,0.01,0.09,0.57
3521,Dance Party: Pop Hits,DS,2008,Action,THQ,0.53,0,0,0.04,0.57
3522,Jam Sessions: Sing and Play Guitar (US sales),PS,1995,Role-Playing,Sony Computer Entertainment,0.11,0.08,0.35,0.04,0.57
3523,Evil Dead: Fistfull of Boomstick,PS2,2008,Action,Koch Media,0.22,0.02,0,0.33,0.57
3524,One Piece: Unlimited World Red,PSP,2007,Action,Eidos Interactive,0.21,0.23,0,0.13,0.57
3525,Phantasy Star Ø,X360,2011,Shooter,THQ,0.25,0.27,0,0.06,0.57
3526,Triple Play 97,GC,2005,Sports,Electronic Arts,0.44,0.11,0,0.02,0.57
3527,Virtua Tennis 2009,Wii,2007,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57
3528,Super Soccer,PC,2010,Action,Ubisoft,0.01,0.45,0,0.11,0.57
3529,Shin Megami Tensei: Nocturne,DS,2008,Simulation,Ubisoft,0.52,0.01,0,0.04,0.57
3530,Wario Land II (GBC),PS2,2004,Fighting,Namco Bandai Games,0.47,0.02,0,0.08,0.57
3531,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,X360,2013,Shooter,Trion Worlds,0.38,0.15,0,0.04,0.57
3532,Imagine: Salon Stylist,DS,2006,Simulation,Ubisoft,0.51,0.02,0,0.04,0.57
3533,Looney Tunes: Acme Arsenal,PS3,2009,Role-Playing,SouthPeak Games,0.36,0.12,0.03,0.07,0.57
3534,Cabela's Dangerous Hunts 2009,NES,1986,Action,Nintendo,0,0,0.57,0,0.57
3535,Fragile Dreams: Farewell Ruins of the Moon,N64,1997,Sports,GT Interactive,0.48,0.08,0,0,0.57
3536,SD Gundam G Generation Spirits,Wii,2009,Sports,Majesco Entertainment,0.52,0.01,0,0.04,0.57
3537,God Eater 2: Rage Burst,PSP,2011,Action,Konami Digital Entertainment,0.1,0.12,0.29,0.07,0.57
3538,Get Fit with Mel B,Wii,2010,Misc,505 Games,0.27,0.25,0,0.05,0.57
3539,The Cat in the Hat,XB,2001,Shooter,Microsoft Game Studios,0.43,0.12,0,0.02,0.57
3540,Naruto Shippuden: Ultimate Ninja Heroes 3,PS2,2005,Action,Tecmo Koei,0.11,0.08,0.35,0.03,0.57
3541,Tamagotchi Connection: Corner Shop 3,3DS,2011,Action,Activision,0.32,0.2,0,0.05,0.57
3542,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,Wii,2008,Platform,Take-Two Interactive,0.5,0.03,0,0.04,0.57
3543,Ice Age,PS2,2002,Misc,Sony Computer Entertainment,0.28,0.22,0,0.07,0.57
3544,Headhunter,PS2,2006,Sports,Electronic Arts,0.47,0.02,0,0.08,0.57
3545,Shin Megami Tensei: Devil Summoner,XB,2002,Racing,Activision,0.42,0.11,0.02,0.02,0.57
3546,Raving Rabbids: Travel in Time 3D,SNES,1992,Puzzle,Hudson Soft,0,0,0.57,0,0.57
3547,ESPN Extreme Games,XB,2003,Platform,THQ,0.45,0.1,0,0.02,0.57
3548,Forza Horizon 3,PS3,2012,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57
3549,Overlord: Dark Legend,PS2,2002,Strategy,Namco Bandai Games,0,0,0.57,0,0.57
3550,Ninja: Shadow of Darkness,DS,2007,Adventure,THQ,0.29,0.22,0,0.06,0.57
3551,SD Gundam G Generation-F,XB,2002,Racing,Microsoft Game Studios,0.39,0.16,0,0.02,0.57
3552,FlatOut,PS2,2004,Action,Capcom,0.19,0.15,0.17,0.05,0.57
3553,Phoenix Wright: Ace Attorney - Dual Destinies,PS,2000,Action,THQ,0.31,0.21,0,0.04,0.57
3554,Lilo & Stitch 2: Hämsterviel Havoc,PS2,2003,Shooter,Ubisoft,0.28,0.22,0,0.07,0.57
3555,Metal Gear Solid: Snake Eater 3D,PS3,2013,Sports,Electronic Arts,0.28,0.19,0,0.09,0.57
3556,Risk: Global Domination,X360,2009,Misc,Warner Bros. Interactive Entertainment,0.4,0.12,0,0.05,0.57
3557,Elite Beat Agents,Wii,2008,Adventure,Disney Interactive Studios,0.19,0.31,0,0.06,0.57
3558,Mobile Suit Gundam version 2.0,X360,2008,Action,Take-Two Interactive,0.09,0.4,0,0.07,0.57
3559,Grandia Xtreme,PS3,2009,Action,Ubisoft,0.21,0.22,0.05,0.09,0.57
3560,Silent Scope,X360,2015,Action,Warner Bros. Interactive Entertainment,0.24,0.28,0,0.05,0.56
3561,Final Fantasy Adventure,PS,2000,Role-Playing,Capcom,0.11,0.08,0.34,0.04,0.56
3562,Cabela's Big Game Hunter 2012,GC,2003,Action,Activision,0.44,0.11,0,0.02,0.56
3563,EA Sports MMA,PS2,2007,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56
3564,MediEvil II,DS,2007,Platform,Nintendo,0.26,0.04,0.24,0.03,0.56
3565,Guitar Hero On Tour: Modern Hits,GBA,2003,Action,Universal Interactive,0.4,0.15,0,0.01,0.56
3566,Hunter: The Reckoning,GBA,2004,Puzzle,Zoo Digital Publishing,0.4,0.15,0,0.01,0.56
3567,Rogue Trip: Vacation 2012,PS2,2006,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56
3568,Dai-4-Ji Super Robot Taisen,GBA,2003,Action,Electronic Arts,0.4,0.15,0,0.01,0.56
3569,Pokemon Channel,PS2,2001,Sports,Midway Games,0.28,0.22,0,0.07,0.56
3570,Taiko no Tatsujin Portable DX,GBA,2004,Puzzle,Nintendo,0.31,0.11,0.13,0.01,0.56
3571,Etrian Odyssey IV: Legends of the Titans,XB,2003,Simulation,Electronic Arts,0.4,0.14,0,0.02,0.56
3572,Moto Racer World Tour,PS2,2007,Sports,Electronic Arts,0.28,0.22,0,0.07,0.56
3573,NCAA Final Four 2000,PS,2001,Platform,Sony Computer Entertainment,0.31,0.21,0,0.04,0.56
3574,ZhuZhu Pets: Featuring The Wild Bunch,PS2,2006,Misc,Electronic Arts,0.28,0.21,0,0.07,0.56
3575,Hangman,PSP,2006,Sports,Activision,0.41,0.08,0,0.07,0.56
3576,Petz Rescue: Wildlife Vet,GBA,2004,Misc,Konami Digital Entertainment,0.4,0.15,0,0.01,0.56
3577,Gravitar,PS2,2004,Sports,Activision,0.28,0.21,0,0.07,0.56
3578,Toukiden: The Age of Demons,DS,2007,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56
3579,EyeToy Play 2,PS2,2001,Fighting,Electronic Arts,0.28,0.21,0,0.07,0.56
3580,Dance Dance Revolution Ultramix 3,PS,1999,Action,3DO,0.31,0.21,0,0.04,0.56
3581,Mobile Suit Gundam: Extreme VS Full Boost,DS,2011,Action,Disney Interactive Studios,0.32,0.19,0,0.05,0.56
3582,The Legend of Spyro: A New Beginning,PS2,2007,Simulation,Ubisoft,0.28,0.21,0,0.07,0.56
3583,Pro Evolution Soccer 2011 3D,XB,2005,Shooter,Electronic Arts,0.39,0.15,0,0.02,0.56
3584,Shin Megami Tensei: Devil Survivor Overclocked,X360,2009,Shooter,Activision,0.28,0.22,0,0.06,0.56
3585,Dragon Ball Z: Attack of the Saiyans,PS2,2001,Sports,Acclaim Entertainment,0.27,0.21,0,0.07,0.56
3586,The House of the Dead: Overkill - Extended Cut,GBA,2002,Sports,Infogrames,0.4,0.15,0,0.01,0.56
3587,Quake 4,GC,2005,Racing,Electronic Arts,0.43,0.11,0,0.02,0.56
3588,Petz Rescue: Ocean Patrol,PS,2000,Racing,Electronic Arts,0.31,0.21,0,0.04,0.56
3589,Solaris,Wii,2010,Sports,Activision,0.41,0.11,0,0.04,0.56
3590,Puppy Palace,X360,2007,Sports,Activision,0.49,0.02,0,0.04,0.56
3591,Super Dragon Ball Z,XB,2003,Fighting,THQ,0.43,0.11,0,0.02,0.56
3592,Paws & Claws: Pampered Pets,N64,1999,Action,Virgin Interactive,0.39,0.09,0.07,0.01,0.56
3593,ESPN: Sports Connection,SNES,1993,Platform,Laguna,0.09,0.02,0.45,0,0.56
3594,Naruto Shippuden: Ninja Destiny 2,PS2,2007,Action,Take-Two Interactive,0.27,0.21,0,0.07,0.56
3595,SAW,3DS,2015,Role-Playing,Nintendo,0.26,0.14,0.12,0.04,0.56
3596,Tobal 2,PS2,2003,Role-Playing,Square Enix,0.15,0.12,0.26,0.04,0.56
3597,Digging for Dinosaurs,Wii,2011,Misc,THQ,0.44,0.08,0,0.04,0.56
3598,Life is Strange,PSP,2011,Role-Playing,Square Enix,0.13,0.09,0.27,0.06,0.56
3599,Kingdom Under Fire: Circle of Doom,X360,2008,Shooter,THQ,0.34,0.15,0.01,0.05,0.56
3600,NBA Inside Drive 2002,X360,2009,Misc,Microsoft Game Studios,0.15,0.35,0,0.07,0.56
3601,Kileak: The DNA Imperative,GB,2001,Role-Playing,Nintendo,0,0,0.56,0,0.56
3602,Mini Ninjas,PS2,2005,Action,Electronic Arts,0.27,0.21,0,0.07,0.56
3603,Phantasy Star Portable 2: Infinity,DS,2008,Simulation,THQ,0.27,0.23,0,0.06,0.56
3604,Hell's Kitchen: The Game,PS2,2003,Misc,Vivendi Games,0.27,0.21,0,0.07,0.56
3605,"Monsters, Inc. Scream Arena",GBA,2002,Misc,Universal Interactive,0.4,0.15,0,0.01,0.56
3606,Reel Fishing III,GBA,2003,Strategy,Konami Digital Entertainment,0.4,0.15,0,0.01,0.56
3607,Cabela's Deer Hunt 2005 Season,XB,2002,Platform,Microsoft Game Studios,0.39,0.15,0,0.02,0.56
3608,High Heat Major League Baseball 2003,Wii,2008,Action,Activision,0.32,0.18,0,0.05,0.56
3609,Super Formation Soccer 94,PSP,2005,Puzzle,Ignition Entertainment,0.17,0.24,0,0.14,0.56
3610,Panzer Dragoon,PS2,2003,Sports,Sega,0.27,0.21,0,0.07,0.56
3611,Yarudora Series Vol.1: Double Cast,SNES,1994,Fighting,Takara,0,0,0.56,0,0.56
3612,Rec Room Games,DS,2006,Simulation,Ubisoft,0.49,0.02,0,0.04,0.56
3613,Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,XB,2005,Sports,Take-Two Interactive,0.52,0.02,0,0.02,0.56
3614,Turok: Rage Wars,DS,2008,Misc,Nintendo,0,0,0.56,0,0.56
3615,Scooby-Doo! Classic Creep Capers,XOne,2014,Sports,Take-Two Interactive,0.28,0.23,0,0.04,0.56
3616,Dragonfire,DS,2008,Simulation,Ubisoft,0.48,0.04,0,0.04,0.56
3617,Custom Robo,PSV,2013,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.56
3618,Command & Conquer: Red Alert 3 Ultimate Edition,DS,2009,Action,Disney Interactive Studios,0.27,0.23,0,0.06,0.56
3619,Medieval II: Total War Gold Edition,Wii,2010,Sports,Electronic Arts,0.24,0.26,0,0.06,0.56
3620,Kotoba no Puzzle: Mojipittan DS,PS2,2001,Shooter,Codemasters,0.27,0.21,0,0.07,0.56
3621,Barbie Horse Adventures: Blue Ribbon Race,DS,2006,Role-Playing,Rising Star Games,0.37,0.02,0.14,0.03,0.56
3622,Bionic Commando,Wii,2010,Racing,Activision,0.5,0.02,0,0.03,0.56
3623,Wanted: Weapons of Fate,Wii,2006,Sports,Activision,0.51,0,0,0.04,0.56
3624,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,PS2,2001,Racing,THQ,0.27,0.21,0,0.07,0.56
3625,NFL Street 2 Unleashed,DS,2007,Simulation,THQ,0.18,0.36,0,0.02,0.56
3626,Super Robot Taisen EX,XB,2006,Sports,Electronic Arts,0.42,0.12,0,0.01,0.56
3627,FIFA Street 2,PS3,2011,Action,Sony Computer Entertainment,0.39,0.08,0.02,0.06,0.56
3628,Bottom of the 9th,X360,2011,Racing,THQ,0.37,0.14,0,0.05,0.56
3629,Theatrhythm Final Fantasy: Curtain Call,PS,1998,Role-Playing,Kadokawa Shoten,0.27,0.18,0.06,0.04,0.55
3630,Trauma Center: Under the Knife,PS3,2015,Fighting,Namco Bandai Games,0.15,0.2,0.14,0.07,0.55
3631,Shin Megami Tensei II,PS,1999,Sports,Midway Games,0.31,0.21,0,0.04,0.55
3632,Xenosaga Episode III: Also sprach Zarathustra,DS,2010,Simulation,Activision,0.41,0.11,0,0.04,0.55
3633,Build-A-Bear Workshop: A Friend Fur All Seasons,X360,2014,Role-Playing,Electronic Arts,0.35,0.16,0,0.05,0.55
3634,Sid Meier's Civilization: Beyond Earth,PS2,2001,Action,Eidos Interactive,0.27,0.21,0,0.07,0.55
3635,Virtua Fighter 3tb,PS2,2005,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55
3636,Transformers: Dark of the Moon,PS3,2013,Platform,Sony Computer Entertainment Europe,0.35,0.13,0,0.08,0.55
3637,Mini-Yonku GB: Let's & Go!!,XB,2006,Action,Electronic Arts,0.42,0.11,0,0.02,0.55
3638,My Horse & Me,SAT,1994,Racing,Sega,0,0,0.55,0,0.55
3639,Zero4 Champ RR,Wii,2010,Action,Electronic Arts,0.22,0.28,0,0.05,0.55
3640,Dragon Ball Z: Infinite World,PS3,2012,Sports,Electronic Arts,0.24,0.22,0,0.09,0.55
3641,Nonomura Byoin no Hitobito,XB,2002,Fighting,THQ,0.4,0.13,0,0.02,0.55
3642,ESPN X Games Skateboarding,PS,1996,Role-Playing,Banpresto,0,0,0.52,0.04,0.55
3643,Bejeweled 3,DS,2005,Fighting,Nintendo,0,0,0.55,0,0.55
3644,Super Fire ProWrestling Special,PS3,2009,Fighting,THQ,0.3,0.17,0,0.07,0.55
3645,Yuu Yuu Hakusho,2600,1982,Sports,Activision,0.52,0.03,0,0.01,0.55
3646,Kamaitachi no Yoru 2,PS,2001,Shooter,D3Publisher,0.31,0.21,0,0.04,0.55
3647,High Heat Major League Baseball 2004,DS,2009,Misc,Destineer,0.52,0,0,0.04,0.55
3648,Robots,PS,1999,Action,Eidos Interactive,0.31,0.21,0,0.04,0.55
3649,NARC,SAT,1996,Adventure,Sega,0,0,0.55,0,0.55
3650,One Piece: Gigant Battle!,3DS,2016,Action,Level 5,0,0,0.55,0,0.55
3651,Valkyrie Profile: Lenneth,PS2,2001,Action,Sony Computer Entertainment,0.21,0.16,0.12,0.05,0.55
3652,LocoRoco 2,PS2,2001,Adventure,Ubisoft,0.27,0.21,0,0.07,0.55
3653,Monster Rancher 3,PSV,2012,Shooter,Sony Computer Entertainment,0.29,0.15,0.04,0.07,0.55
3654,MechWarrior 2: 31st Century Combat,Wii,2010,Fighting,Capcom,0.32,0.16,0.03,0.05,0.55
3655,Earth Defense Force 2025,X360,2007,Action,Ubisoft,0.47,0.04,0,0.04,0.55
3656,Hamtaro: Ham-Ham Heartbreak,PS3,2007,Shooter,Vivendi Games,0.18,0.27,0,0.1,0.55
3657,Okage: Shadow King,PSP,2008,Platform,Sony Computer Entertainment,0.33,0.22,0,0,0.55
3658,Press Your Luck 2010 Edition,PC,2014,Action,Ubisoft,0.17,0.33,0,0.05,0.55
3659,Mobile Suit Z-Gundam,PS2,2004,Sports,Enterbrain,0,0,0.55,0,0.55
3660,Cubix Robots for Everyone: Clash 'n' Bash,PS3,2007,Sports,Take-Two Interactive,0.5,0.01,0,0.05,0.55
3661,Tropico 4,DS,2008,Sports,Activision,0.51,0,0,0.04,0.55
3662,NHL 2K10,DS,2008,Puzzle,Deep Silver,0.51,0,0,0.04,0.55
3663,Kirby's Dream Land 3,XB,2002,Sports,Activision,0.34,0.18,0,0.02,0.55
3664,Big Bass World Championship,GBA,2002,Platform,Capcom,0.22,0.08,0.24,0.01,0.55
3665,Jurassic Park,PS,2000,Fighting,3DO,0.31,0.21,0,0.04,0.55
3666,Mystical Ninja starring Goemon,PS4,2014,Action,Activision,0.2,0.25,0.02,0.09,0.55
3667,Tetrisphere,PS,1996,Shooter,LucasArts,0.31,0.21,0,0.04,0.55
3668,Saban's Power Rangers: Lightspeed Rescue,PS,1999,Strategy,Namco Bandai Games,0,0,0.51,0.04,0.55
3669,Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,SAT,1997,Strategy,Banpresto,0,0,0.55,0,0.55
3670,North American Hunting Extravaganza,XB,2004,Platform,Activision,0.4,0.13,0,0.02,0.55
3671,World's Scariest Police Chases,PS2,2002,Sports,Sega,0,0,0.55,0,0.55
3672,AMF Bowling World Lanes,PS3,2010,Shooter,Namco Bandai Games,0.18,0.21,0.07,0.08,0.55
